Fecha,Total 60-64,Azteca 60-64,Banamex 60-64,Coppel 60-64,Inbursa 60-64,Invercap 60-64,PensionISSSTE 60-64,Principal 60-64,Profuturo 60-64,SURA 60-64,XXI Banorte 60-64,Total 65-69,Azteca 65-69,Banamex 65-69,Coppel 65-69,Inbursa 65-69,Invercap 65-69,PensionISSSTE 65-69,Principal 65-69,Profuturo 65-69,SURA 65-69,XXI Banorte 65-69,Total 70-74,Azteca 70-74,Banamex 70-74,Coppel 70-74,Inbursa 70-74,Invercap 70-74,PensionISSSTE 70-74,Principal 70-74,Profuturo 70-74,SURA 70-74,XXI Banorte 70-74,Total 75-79,Azteca 75-79,Banamex 75-79,Coppel 75-79,Inbursa 75-79,Invercap 75-79,PensionISSSTE 75-79,Principal 75-79,Profuturo 75-79,SURA 75-79,XXI Banorte 75-79,Total 80-84,Azteca 80-84,Banamex 80-84,Coppel 80-84,Inbursa 80-84,Invercap 80-84,PensionISSSTE 80-84,Principal 80-84,Profuturo 80-84,SURA 80-84,XXI Banorte 80-84,Total 85-89,Azteca 85-89,Banamex 85-89,Coppel 85-89,Inbursa 85-89,Invercap 85-89,PensionISSSTE 85-89,Principal 85-89,Profuturo 85-89,SURA 85-89,XXI Banorte 85-89,Total 90-94,Azteca 90-94,Banamex 90-94,Coppel 90-94,Inbursa 90-94,Invercap 90-94,PensionISSSTE 90-94,Principal 90-94,Profuturo 90-94,SURA 90-94,XXI Banorte 90-94,Total 95-99,Azteca 95-99,Banamex 95-99,Coppel 95-99,Inbursa 95-99,Invercap 95-99,PensionISSSTE 95-99,Principal 95-99,Profuturo 95-99,SURA 95-99,XXI Banorte 95-99
30/09/2024,390760.6218,11085.29229,47470.29244,14165.4329,15393.9443,15161.9199,42144.39014,27876.8087,70949.4629,62767.51875,83745.55944,937931.1645,28657.20149,120282.7106,38274.04267,37267.27065,41938.84371,62920.46814,71385.27954,177751.4782,155892.8951,203560.9744,1150203.81,40554.96878,166123.8099,53474.56728,37448.37452,54905.42656,57975.56376,83292.37696,233659.9803,197422.6808,225346.0616,1139717.582,46489.83193,178345.659,63868.95009,30420.53783,57180.7336,53084.25781,76399.93421,239195.2254,190429.1058,204303.346,1066271.294,47313.14425,192392.1635,69597.00852,23048.30882,52361.97673,63521.52562,56545.77801,204018.9885,175698.5412,181773.8586,825214.0756,45143.92965,170424.7517,80406.13297,15246.26962,36825.54192,63515.04071,28347.92149,125089.8131,142460.7219,117753.9525,543587.4811,42377.38023,117806.2375,87737.91164,8269.455558,18318.78765,39198.65931,10320.77935,82679.27356,90795.66121,46083.33506,253179.8504,31217.71593,47102.02484,64098.06655,3596.84224,4839.101671,13522.27954,3169.277258,44250.96819,30935.60276,10447.97138
31/10/2024,378350.0738,10697.51908,46214.04699,13719.79302,14745.44672,14583.74521,41782.18276,26848.71398,68502.54554,60506.17413,80749.90641,929749.9752,28143.39601,119526.567,38013.59362,37153.75409,41470.2418,62524.76232,71015.44621,176020.8672,154778.952,201102.3949,1138655.643,39867.16802,164088.1518,53146.73003,37226.86924,54272.96711,57390.77405,82609.4727,232144.8654,195369.7541,222538.8902,1128254.993,45720.07892,175920.4435,63506.8083,30184.21912,56433.80599,52609.32704,75822.33941,237713.6476,188464.7867,201879.5363,1055465.627,46584.70053,189610.7585,68959.68578,22890.00165,51708.13926,62909.24994,56161.36139,203024.1531,173916.7567,179700.8205,817120.2764,44514.1842,167981.0687,79591.71567,15179.86311,36370.58929,62837.16441,28130.93332,124941.4682,140980.7207,116592.5687,539096.4501,41854.66859,116361.1938,86846.03581,8286.723445,18167.47437,38812.06805,10273.52179,82751.98319,90009.56555,45733.21555,251676.9104,30992.72897,46664.41734,63406.74665,3614.196446,4827.874789,13403.24635,3155.637832,44448.25394,30719.50333,10444.30471
30/11/2024,373641.1232,10611.30831,45644.91127,13501.30386,14390.22137,14303.0128,42136.49707,26238.31103,67333.76717,59742.23818,79739.55216,942083.038,28412.17426,121168.232,38390.51535,37432.62567,41964.54774,63272.4004,72015.16081,177871.1759,157557.5363,203998.6696,1156270.841,40256.84946,166623.6861,53771.47022,37436.53851,54960.7387,58419.60073,83675.87001,235765.337,198988.758,226371.9924,1148078.07,46234.70241,178812.3668,64306.85401,30358.83681,57279.97524,53733.21035,76956.61445,242002.9311,192282.8733,206109.7055,1076867.347,47201.20942,193236.6057,69798.66492,23082.08165,52561.15373,64343.37348,57176.51332,207503.1478,177958.4879,184006.109,836947.6235,45314.04484,171995.7422,80815.99141,15392.84533,37099.94018,64392.32428,28777.39549,128549.7771,144822.005,119787.5576,555736.5867,42874.78813,119995.269,88638.2768,8493.650244,18666.55942,39969.39857,10593.24429,86010.98873,93139.98072,47354.43078,262483.6172,32211.32011,48693.05366,65475.59968,3797.272017,5024.759977,14011.12661,3284.820975,46872.15299,32122.29532,10991.21586
31/12/2024,365030.6396,10405.04974,44738.99668,13266.3047,14019.58421,13951.34911,41813.3141,25590.17313,65500.52325,58154.21001,77591.13463,935747.3037,28109.39453,120672.057,38132.6694,37348.37798,41647.10347,62884.04294,71636.89236,176007.7543,156796.1893,202512.8224,1145411.406,39857.29792,165150.4361,53417.32862,37194.33617,54446.85129,57901.82924,82834.12351,233321.8164,197172.7472,224114.6394,1136361.159,45851.86876,176966.6477,63894.48264,30130.77375,56648.63896,53297.82405,76074.40892,239292.4735,190267.3094,203936.731,1065394.953,46856.42247,191059.8681,69313.89326,22918.72522,51935.58052,63845.38293,56436.6111,205257.4547,175828.995,181942.0197,828219.3064,45026.81927,170010.4933,80193.4982,15297.15123,36679.60528,63836.52217,28392.24602,127379.6824,142919.1514,118484.1371,550479.928,42646.14201,118734.2896,87979.62602,8468.565421,18503.62215,39632.50934,10474.05891,85287.09467,91850.82884,46903.19109,260692.8697,32113.85478,48317.23071,64992.57176,3792.104049,5016.398515,13926.64197,3249.037434,46622.51452,31713.05982,10949.45611
31/01/2025,366700.888,10456.67311,44866.33896,13302.08885,13868.19484,13918.68871,42811.59562,25534.71486,66112.87443,58379.48357,77450.23506,966917.014,28798.43529,124604.2521,39116.76797,38089.86377,42839.72611,67499.84329,74045.87644,182192.9944,161846.4294,207882.8252,1185163.904,40884.61783,170839.182,54848.79984,37948.73573,56002.7772,62524.02676,85533.04153,242268.7591,203552.3857,230761.5784,1175038.785,47139.61235,183280.9945,65653.63353,30812.4559,58463.9352,55767.26357,78666.59722,248282.7441,196614.0039,210357.5447,1103934.123,48321.64914,198248.5329,71366.68143,23528.90799,53790.08449,66244.39524,58543.38328,213487.2456,182182.2162,188221.0264,861660.0883,46624.68073,177001.983,82783.17743,15767.08808,38142.26068,66444.34627,29572.38097,133391.4145,148785.3417,123147.4149,576241.2185,44453.53555,124288.6827,91238.29924,8836.101944,19375.60062,41512.33855,11000.9673,90053.21196,96344.62275,49137.85785,275814.0964,33899.36157,51038.95162,68239.03379,4040.021644,5309.971414,14798.71858,3446.655002,49787.79466,33611.75597,11641.83218
28/02/2025,364940.5934,10410.35152,44697.69774,13194.78899,13783.7483,13716.77394,43041.23342,25187.85134,65911.49051,58181.43516,76815.22244,981420.8638,29170.14902,126312.6737,39512.72383,38637.54087,43256.36446,68406.57937,75226.61579,184782.2495,165445.1874,210670.7798,1202985.2,41558.86995,173263.7814,55442.74427,38524.75059,56661.30747,63380.54908,86629.54441,245885.9328,207815.1577,233822.562,1192048.932,47937.13741,185885.6937,66421.78746,31335.67272,59055.17213,56629.98451,79494.38173,251633.6303,200465.0325,213190.4399,1119518.212,49219.5978,200684.5368,72381.28072,23899.11561,54312.50733,67436.53753,59095.18492,216194.9188,185740.2782,190554.2542,874331.4738,47589.14386,179107.2917,83915.06586,16028.46148,38529.62963,67561.98979,29955.94896,135336.4772,151554.3006,124753.1647,585596.6393,45516.73869,125839.2548,92600.44007,8997.406746,19608.56913,42210.24634,11154.39411,91355.99735,98418.90643,49894.68558,281251.4541,34830.83878,51779.87621,69679.10248,4110.090758,5413.884334,15042.18039,3502.139894,50545.25574,34436.88434,11911.20122
31/03/2025,362642.1199,10430.63875,44446.72244,13129.49856,13688.10853,13563.43916,42921.39576,24922.61061,65579.22274,57794.32536,76166.15803,990384.0483,29420.28706,127378.6707,39638.13414,39174.72976,43556.68319,68747.00165,75999.69859,186545.0317,167986.4694,211937.342,1214752.98,42046.52006,174650.5324,55750.06821,39176.48975,57107.31069,64054.59479,87313.78849,248738.2491,210491.2664,235424.1605,1203599.928,48607.51701,187433.3409,66889.04178,31984.21116,59418.18015,57309.13571,80122.85973,254521.3221,202831.0,214483.3195,1132000.287,50042.863,201966.8439,73098.77868,24491.25369,54721.8983,68410.64791,59607.64344,219331.8342,188348.4996,191980.0246,887448.5604,48580.15245,180275.7773,84872.18592,16620.17091,38885.79273,68596.92684,30383.6361,138454.3201,154512.686,126266.9119,598523.9912,46719.36576,127992.8056,94042.97836,9402.789271,19922.91001,43052.01228,11399.12063,94178.62837,100810.8436,51002.53731,291416.4855,36190.59091,52897.052,71788.88079,4526.185988,5585.617755,15600.55025,3152.89803,53091.8969,35985.02346,12597.78947
30/04/2025,352131.4401,10179.96483,43199.89297,12743.35212,13453.08193,13111.98513,42578.39328,23841.52634,63657.08353,56009.57161,73356.58837,983552.9134,29099.82447,126357.4353,39122.12054,39151.80296,43244.86124,68605.77167,75254.79778,185223.8109,167669.2004,209823.2882,1208695.43,41717.12638,173727.886,55122.88707,39264.14907,56597.06373,64080.41127,86437.48304,247959.9914,210206.0851,233582.3466,1197396.606,48220.6039,186234.7939,66219.60691,32060.75667,58793.92693,57303.79741,79321.04403,254140.6708,202307.4441,212793.9616,1126305.425,49746.94114,200481.5332,72453.26374,24645.01912,54193.00085,68430.58467,58915.45378,219154.6715,187748.0418,190536.9152,883762.748,48299.98842,178867.9215,84045.74124,16849.30333,38521.60052,68652.48983,30058.00649,138847.4269,154157.7457,125462.5242,597078.7431,46516.0197,127010.5064,93047.46659,9855.289258,19793.6646,42803.44401,11300.86634,94731.7235,100816.6623,51203.10046,293788.4091,36143.38488,52491.12439,71177.93285,5235.365483,5600.020158,15249.92526,3052.436505,54271.54657,36931.68862,13634.98441
31/05/2025,353511.5889,10242.01453,43434.38568,12866.08296,13369.69151,13074.13096,43118.5395,23844.8289,63540.59084,56255.32073,73766.00333,1006953.386,29713.04771,129537.2982,40121.77632,39657.67643,44074.54136,69927.57388,76958.11966,189351.396,172283.7268,215328.2296,1244840.93,42760.61757,179054.5829,56734.59178,39956.33442,57912.26147,65745.81388,88751.42646,255755.9907,216706.3074,241463.0039,1237458.453,49550.92031,192269.3344,68262.87501,32729.33412,60471.52146,59090.27808,81706.5037,263287.3199,209226.5035,220863.8627,1168423.528,51257.51772,207807.2566,74748.36647,25250.94982,56014.67006,70851.48678,60850.94918,228158.0731,194935.1848,198549.0735,921542.8109,50037.28289,186617.2137,86972.78056,17396.11051,39968.62789,71258.86982,31143.83045,145774.8602,160922.7458,131450.4889,627258.0546,48511.60799,133406.1211,96819.48983,10333.07311,20694.35726,44703.23417,11799.88637,100550.4362,106206.8674,54232.98119,312920.3746,38208.59917,55823.18061,74862.67431,5697.016224,5929.600971,16217.58634,3229.976565,58609.0758,39563.12639,14779.53822
30/06/2025,347129.8943,10102.36873,42760.2417,12592.45755,12729.26503,12802.92392,43013.25528,23223.89005,62526.15573,55162.0552,72217.28108,1012538.3,29670.71914,130396.7223,39932.78351,39640.86507,44259.93724,70138.90229,77524.35183,190218.0065,173932.1682,216823.8435,1256785.395,42913.52516,181013.9317,56713.38301,40053.33536,58420.77308,66072.65823,89672.97486,258928.2524,219107.8335,243888.7279,1250358.48,49739.81459,194433.4819,68301.14853,32644.23713,61051.2086,59505.93323,82666.92663,267280.0272,211527.447,223208.2547,1182270.559,51562.04319,211061.0782,74801.61079,25433.69,56608.3116,71277.36471,61511.20017,232237.9387,197056.636,200720.6855,933254.1596,50327.35617,189752.557,87155.85679,17660.66527,40465.65787,71669.84772,31561.09485,148973.3578,162629.0309,133058.7352,635773.2972,48828.35346,135677.2221,97298.51426,10606.76967,21004.72554,44940.89453,11976.02657,102935.2132,107405.7041,55099.87373,317507.9892,38513.15939,56955.32978,75434.39122,5845.983574,6064.434967,16335.05457,3296.525965,59941.45819,40053.40881,15068.24276
31/07/2025,342450.9311,9990.199745,42208.76546,12399.42137,12566.76898,12537.86187,42880.88036,22666.88108,61589.57717,54360.08531,71250.48978,1021402.228,29736.04282,131866.8521,40010.95876,39745.47136,44414.44183,70354.49035,78290.72392,191897.2702,176305.8217,218780.1546,1275778.351,43370.67218,184042.9433,57215.52286,40427.51321,58997.17957,66611.80412,90987.98262,263284.4811,222901.2756,247938.9768,1271967.977,50375.60518,197973.5146,69016.24329,32998.5545,61830.47439,60363.03177,84113.71049,272614.9277,215394.658,227287.2573,1205818.564,52424.2133,215215.9917,75789.29834,25807.77296,57538.54206,72461.21742,62648.38098,237796.9847,201175.0198,204961.1433,955870.7074,51409.42956,194282.7578,88455.94642,18036.48634,41289.39199,73014.21136,32274.24096,153813.4154,166747.9616,136546.8659,655621.3824,50206.44221,139861.2475,99236.65381,10960.47087,21598.03923,46030.93042,12366.29934,107292.4985,111009.3255,57059.47499,331625.0718,40105.93588,59466.52529,77879.71834,6175.757345,6333.78036,16999.50965,3454.249664,63320.50894,41979.58675,15909.49962
31/08/2025,340268.4429,9918.789858,41970.46158,12288.93291,12434.32154,12397.77541,43061.9454,22570.22013,61189.12793,53935.31517,70501.55296,1033801.962,29891.9511,133416.2984,40351.93475,40059.72958,44914.1036,71202.32303,79649.16623,194056.7274,179263.1688,220996.5588,1298903.061,43857.15933,187658.4567,58057.68841,40923.28411,59915.75874,67617.92403,92777.09531,268135.0741,227813.0541,252147.5664,1296619.104,51051.75496,201960.716,70096.36719,33474.83718,62892.63668,61387.80762,86082.4508,278098.775,220097.9403,231475.8183,1229766.359,53191.26406,219537.5641,76981.49153,26169.1062,58598.29601,73850.87522,64147.99267,242798.9394,205672.1994,208818.6301,975786.8687,52208.47812,198353.8999,89802.02338,18290.87888,42105.2921,74478.62454,33080.49183,157669.4204,170553.5798,139244.1798,669714.1083,51066.96248,142802.9937,100728.3251,11141.20711,22146.10825,47241.90161,12728.89025,109926.6815,113615.8067,58315.23162,339299.5482,40870.75718,60841.1957,79237.51941,6280.725309,6539.094379,17686.52591,3576.392296,64865.73876,43059.18584,16342.41346
30/09/2025,343204.5243,9997.519231,42200.9923,12375.69772,12533.76471,12455.06902,43604.428,22515.96934,62082.80231,54469.41853,70968.86314,1058235.05,30406.94988,136497.4517,41031.53355,40682.63408,45706.24854,72336.03403,81727.55715,199476.9926,184090.8164,226278.8316,1337882.409,44924.24151,192853.8731,59412.63079,41868.46849,61388.83361,69029.34625,95540.58801,277636.3495,235109.126,260118.9516,1338078.893,52400.62762,207944.8749,71761.70108,34387.35792,64547.97654,63083.70977,88887.68482,288489.9968,227316.8663,239258.0976,1272166.965,54794.88142,226454.9107,79086.796,26976.40163,60291.62375,76202.66827,66416.69655,252582.8785,212960.4474,216399.6606,1013595.739,54071.94905,205361.3993,92549.18697,18962.40078,43462.29056,77036.93938,34440.55073,165290.8926,177496.5692,144923.5609,700180.9454,53303.04413,148737.2516,104345.0477,11683.73524,23003.82421,49183.3817,13380.52309,116126.8415,119140.3801,61276.9162,359163.6418,43182.80284,64043.78802,83143.72805,6712.357996,6909.086815,18737.89097,3813.973311,69421.21441,45752.40819,17446.39119
